,idx,file,data_set,zero_crossing_rate,signal_power,danceability
306,306,Media-103604,1,2974.3673351176453,0.024192793510066247,1.0477922604385772
307,307,Media-103605,1,5094.5741621060215,0.02401158128372257,1.1822058128117978
308,308,Media-103606,1,2493.996424719369,0.016629474957595824,1.1366042555669875
309,309,Media-103607,1,2397.450365517517,0.04329855826696007,1.2795639644432515
310,310,Media-103608,1,1565.9085007789715,0.02520156896044357,0.9825121407574212
311,311,Media-103609,1,1941.742899372828,0.01877474915617756,1.0190440160422316
312,312,Media-103610,1,1326.0061718531538,0.02603695148075748,0.9555268225289278
313,313,Media-103611,1,2439.1957615946953,0.014272714778465312,1.2585268638550446
314,314,Media-103612,1,2314.5887428594256,0.033167652244750614,0.9934403536161646
315,315,Media-103613,1,4274.200055926177,0.01496068762321316,1.2624032886763579
316,316,Media-103614,1,4687.061079375224,0.016840979887364882,1.065021540320062
317,317,Media-103615,1,1244.5287220868452,0.009563190673687123,0.7760431325797876
318,318,Media-103616,1,2331.324651460073,0.006621285955983454,1.0997250660302147
319,319,Media-103617,1,2263.405804338273,0.028664412855851487,0.9967331359647554
320,320,Media-103618,1,2995.947848839532,0.018618342202652308,1.2006748543280394
321,321,Media-103619,1,3730.314484879958,0.005234434843158928,1.1213104997821255
322,322,Media-103701,1,3857.5954739743543,0.03365691091538586,1.2953767121396798
323,323,Media-103702,1,2662.3307234450517,0.03383689124978783,1.2399159994142113
324,324,Media-103703,1,4951.626852554628,0.015497020200861559,1.1758202195467098
325,325,Media-103704,1,3245.539388007829,0.04043041995542258,1.1021230666682906
326,326,Media-103705,1,3093.406203810969,0.018933260523314083,1.1950896956230834
327,327,Media-103706,1,3755.6070986298078,0.03814620654422327,1.095196773418576
328,328,Media-103707,1,3139.3984939879356,0.0462943888337211,1.0726407862302212
329,329,Media-103708,1,4728.712100027963,0.035036192715551584,1.2219671096329423
330,330,Media-103709,1,1177.6480046338831,0.03313921186729741,0.9645530832957759
331,331,Media-103710,1,3004.693304837614,0.02977487731502208,0.9051563502649704
332,332,Media-103711,1,1073.4575360524107,0.03591915106192485,1.098895767179489
333,333,Media-103712,1,2037.5968721287893,0.024718391551366944,0.9991043011670154
334,334,Media-103713,1,2493.6189230216114,0.03941960346716143,1.060136300674068
335,335,Media-103714,1,4142.8294651060605,0.032757793617503216,0.9085213661497364
336,336,Media-103715,1,1342.8049974034273,0.032389315460841284,1.112142702554657
337,337,Media-103716,1,3165.005692485918,0.011134047141746314,1.2968571056278986
338,338,Media-103717,1,1474.3643390724246,0.03974395503475815,0.9369537799433544
339,339,Media-103718,1,3438.6944233611625,0.02188687116587977,1.1313811283095434
340,340,Media-103719,1,2384.8984340670318,0.031275452774835955,1.3455478953527975
341,341,Media-103801,1,3341.4877361882313,0.02901380379585897,1.1910579593612405
342,342,Media-103802,1,3204.6119122757955,0.025436996104603773,1.16865588763595
343,343,Media-103803,1,3633.674050253665,0.032573340098857546,1.0055240353740995
344,344,Media-103804,1,2508.876283306036,0.04387243611692378,1.0356170419430928
345,345,Media-103805,1,3857.375264650661,0.023745576602424687,1.214416794394513
346,346,Media-103806,1,2702.723405105261,0.0393346361074441,1.0773308185268125
347,347,Media-103807,1,2838.120680701473,0.03593436176020985,1.104001192311042
348,348,Media-103808,1,2590.290816122718,0.030858648187984908,1.1877733853703842
349,349,Media-103809,1,1154.0856069987615,0.028609205558975767,0.9972314225579284
350,350,Media-103810,1,641.2495505932169,0.03680561523570558,0.8142934763259554
351,351,Media-103811,1,1431.5493548515958,0.03368365798919171,0.906893881708412
352,352,Media-103812,1,2474.3663364359045,0.024755855528384448,1.2911193642188157
353,353,Media-103813,1,3336.265629369233,0.01829260575741099,1.2096285621689855
354,354,Media-103814,1,2847.87280789358,0.027433856171093743,1.1480145744771342
355,355,Media-103815,1,4217.197299564576,0.02783198730573529,1.1315550211674217
356,356,Media-103816,1,5034.803059960851,0.02642931623993956,1.3122503881322205
357,357,Media-103817,1,1166.9521231973793,0.04330760862165607,1.0169668668486709
358,358,Media-103818,1,1071.6644029880556,0.026784032223488224,0.9722108218157556
359,359,Media-103819,1,1867.909858986138,0.04329936572148976,1.2213763745793391
360,360,Media-103901,1,3130.4957456157867,0.024164068846455056,1.0390571377752276
361,361,Media-103902,1,2528.569288539128,0.05837349953363057,1.3312077025619955
362,362,Media-103903,1,4452.5696081172855,0.029877145267023817,1.0985450511461687
363,363,Media-103904,1,2343.9709583349977,0.046694115527929785,1.1780836078803252
364,364,Media-103905,1,2785.5535692885387,0.020246660429710742,0.9985862608164208
365,365,Media-103906,1,3393.0481764071424,0.04389351982419101,1.0877110383710868
366,366,Media-103907,1,3145.1239364039466,0.0350621958703537,1.0637736647086145
367,367,Media-103908,1,2403.5533096312865,0.03493718867821395,1.1109926439121356
368,368,Media-103909,1,3197.3135461191223,0.03461489060963848,1.3183843179194328
369,369,Media-103910,1,2258.026405145208,0.03946261919483445,1.16029515012129
370,370,Media-103911,1,1512.1145088483206,0.019225675309819387,0.9127668503776536
371,371,Media-103912,1,1598.247812886989,0.029665411025365008,0.9125347733739952
372,372,Media-103913,1,1694.6365797147766,0.02679209116674971,1.1631611297003666
373,373,Media-103914,1,1993.932509088004,0.03586255016049798,0.9001802190531119
374,374,Media-103917,1,3064.432948507969,0.027266013056118952,1.3335579000883324
375,375,Media-103918,1,2495.380597611153,0.03536463327330721,1.0499104963186527
376,376,Media-103919,1,3113.917129389206,0.02543570066499341,1.2456863960777702
377,377,Media-103920,1,3135.2459753125872,0.03953906592228682,1.0593283091287886
378,378,Media-104001,1,2914.2501897495313,0.030439554308555262,1.1416322586059031
379,379,Media-104002,1,2361.2416610074697,0.0252450191361158,1.313826943271395
380,380,Media-104003,1,2464.645667718611,0.020222876440005217,1.1741912801732737
381,381,Media-104004,1,2603.8808772420402,0.018008254755880426,1.0585747698897048
382,382,Media-104005,1,1606.4899332880593,0.014627353558383446,0.9101426693831643
383,383,Media-104006,1,2663.2744776894497,0.019097060496235743,1.0500063054818372
384,384,Media-104007,1,2177.5870850477368,0.028727130391539762,1.1614620855419804
385,385,Media-104008,1,1741.1322054887546,0.02070501599662981,0.8623864263562341
386,386,Media-104009,1,3398.4275756002075,0.02649910837788084,1.0053773307988745
387,387,Media-104010,1,2481.0355330963125,0.03515210045992699,1.0680963023992491
388,388,Media-104011,1,3284.579355251068,0.012837478108020951,1.1992100704244686
389,389,Media-104012,1,4770.488954579954,0.027992946020436758,1.2973287869792998
390,390,Media-104015,1,1771.395258259098,0.013627861945720745,1.0470092489335778
391,391,Media-104016,1,3172.555726441097,0.01956872847405688,1.0686549696706942
392,392,Media-104017,1,2731.319158710502,0.021149804420563342,1.1729264790284597
393,393,Media-104101,1,3256.4554787680268,0.030834839542340533,1.1063021479705724
394,394,Media-104102,1,3543.136559741141,0.035660688329093804,1.1326893656920871
395,395,Media-104103,1,2675.19723964367,0.022616800510218988,1.0742461843262092
396,396,Media-104104,1,3066.1002476730714,0.03453981703337545,1.3163508652484162
397,397,Media-104105,1,2153.7730196141088,0.04989611215474005,1.0675927873468662
398,398,Media-104106,1,3701.9074821235968,0.02296179142672817,1.060407238411276
399,399,Media-104107,1,2669.220129429153,0.0471694279278892,1.2340395728767808
400,400,Media-104108,1,2145.593816162665,0.0396574435542718,1.0508696071969577
401,401,Media-104109,1,2380.5257060679896,0.02590929288030417,1.3140055212692112
402,402,Media-104110,1,2658.052370870451,0.033550472416019536,1.0551524629365383
403,403,Media-104111,1,1843.0891223584865,0.05648028101253497,1.1498958848239746
404,404,Media-104112,1,2315.941457276395,0.01022873383634226,1.1012151689184095
405,405,Media-104113,1,3169.693005233092,0.01587627502779015,1.4081509064025386
406,406,Media-104114,1,2354.887049095194,0.01756632169513041,0.9340756777184472
407,407,Media-104115,1,1094.8178404506052,0.03173820638242359,1.1760825758353703
408,408,Media-104116,1,3282.9435145607795,0.0257540223140092,1.1983653324647119
409,409,Media-104117,1,4755.388886669596,0.020666857763491885,1.630843161921845
410,410,Media-104118,1,4124.52063276475,0.043120038669889976,1.2344588701338028
411,411,Media-104119,1,2983.962169935685,0.03042613421118745,1.3266626902103429
412,412,Media-104201,1,1196.3028801981384,0.012169384907656636,0.9923993495567108
413,413,Media-104202,1,2296.374285942556,0.02769196290898096,0.8989097891018365
414,414,Media-104203,1,1115.3916829784682,0.034534635912675735,0.8913267053944569
415,415,Media-104204,1,1459.9563576079574,0.012980168558273072,0.8627727054173945
416,416,Media-104205,1,1082.8636200215717,0.019032483825045868,1.0024618245390546
417,417,Media-104206,1,1512.806595294211,0.03386766169620841,1.0113659243077433
418,418,Media-104207,1,2029.732253425478,0.057861499765991524,1.0694546380892085
419,419,Media-104208,1,1980.9087005153199,0.041430105094026025,0.9590794940131954
420,420,Media-104209,1,1493.4281748092515,0.049749805969997264,0.8727926860786166
421,421,Media-104210,1,1518.5634961850353,0.03699818377133112,0.8519374265548187
422,422,Media-104211,1,1729.146526584908,0.028481282074907858,0.8667103246014809
423,423,Media-104212,1,1780.4238405304995,0.007441568204064977,1.029492522282111
424,424,Media-104216,1,4623.640794151719,0.04564818324353445,0.9849555392081012
425,425,Media-104217,1,2269.005412855031,0.03800586639995845,1.0570587574087422
426,426,Media-104218,1,4565.411157272401,0.03197392227102505,1.240336820979277
427,427,Media-104219,1,2669.220129429153,0.027238948722124127,1.2783384167318077
428,428,Media-104301,1,2035.331861942236,0.02517289082594304,0.9745574395395172
429,429,Media-104302,1,1347.209183877282,0.01651917610693976,0.8888296392886308
430,430,Media-104303,1,967.0649742340112,0.019594913385054133,0.8561390508120104
431,431,Media-104304,1,2278.537330723445,0.016957952839289116,1.1307066550811995
432,432,Media-104305,1,2437.8745056525386,0.011500980826029796,1.1682784616025716
433,433,Media-104306,1,2269.4772899772297,0.01950711991774501,1.0101526564782026
434,434,Media-104307,1,2823.995825510326,0.012044762949215826,1.1104722670712406
435,435,Media-104308,1,1557.0372108816364,0.017983054349618114,1.0670781698948801
436,436,Media-104309,1,1748.0216114728555,0.018767651127625296,1.1724633406804073
437,437,Media-104314,1,2619.264071425717,0.023622207975282184,1.1526132359503778
438,438,Media-104315,1,2460.807733791395,0.020909620887247817,1.0105470946401365
439,439,Media-104316,1,2539.894339471897,0.016931748249251647,1.255502530797059
440,440,Media-104317,1,1311.1577717413013,0.025650756500796245,1.1217152552298402
441,441,Media-104401,1,1249.2474933088322,0.02269248588003713,0.9194007875621452
442,442,Media-104402,1,2050.715056125913,0.02296158789810191,0.8930225594131415
443,443,Media-104403,1,1510.0067910358325,0.022113000283946933,0.8893292000379293
444,444,Media-104404,1,2589.756022050893,0.0150381696639295,1.0899710173292658
445,445,Media-104405,1,2213.732872608157,0.03973234619869269,0.8896467608393344
446,446,Media-104406,1,1190.4516038828745,0.02493785774950798,0.8627771334039717
447,447,Media-104407,1,2397.9222426397155,0.017011825356978188,0.9499928837518176
448,448,Media-104408,1,3581.6102744377417,0.023353701024923814,1.048555774080165
449,449,Media-104409,1,1864.8898454040664,0.01579952239330623,0.9176930713391817
450,450,Media-104415,1,1772.6221387768146,0.026217440624207004,1.07916418200788
451,451,Media-104416,1,4766.934146926057,0.007888358752588906,1.183515832271988
452,452,Media-104417,1,2691.618563496185,0.031026725112820317,1.005632626772366
453,453,Media-104418,1,2119.923700715056,0.0146060313197057,1.1050814261585409
454,454,Media-104501,1,1646.7567810490152,0.010293520838361743,0.8656459209716649
455,455,Media-104502,1,2079.93997922742,0.03329868235373209,1.0875994333769337
456,456,Media-104503,1,1715.6822993648382,0.02431540813660855,0.8848356429942796
457,457,Media-104504,1,1283.537230855271,0.01961010519252477,0.9638917654283354
458,458,Media-104505,1,1469.3624415771176,0.011197008439059743,1.100195212256674
459,459,Media-104506,1,2075.535792753565,0.015984925650399478,1.2053685074173721
460,460,Media-104507,1,1535.960032756761,0.034088041602506725,1.0465608843726568
461,461,Media-104508,1,1863.159629289338,0.020415634167707645,1.157704949964564
462,462,Media-104514,1,3674.0981903886873,0.01792246514944909,1.668581872511434
463,463,Media-104515,1,2344.3484600327565,0.014531462897906132,1.2281026385214586
464,464,Media-104516,1,2138.798785603004,0.02300281100182689,1.2469307473456466
465,465,Media-104601,1,1901.8220948348176,0.03005298279320992,0.8431210947476034
466,466,Media-104602,1,1904.873566891703,0.020961172304831403,0.8171113084650993
467,467,Media-104603,1,1900.563755842288,0.03854985849972085,0.8892252902200865
468,468,Media-104604,1,1210.7423201374186,0.023267409855922145,0.8545016744120414
469,469,Media-104605,1,2158.712000159789,0.011515896246512756,0.9648208761722196
470,470,Media-104606,1,3512.30725442416,0.015663725121582484,0.7893740055767845
471,471,Media-104607,1,2029.8266288499176,0.012241435674199788,1.0673925812533118
472,472,Media-104608,1,2162.3297247633122,0.010642541666583363,1.0478565695699489
473,473,Media-104609,1,1239.7155754404187,0.03015152540383765,1.054124505113382
474,474,Media-104615,1,1624.4841808812366,0.018802253160722125,1.1141565247246643
475,475,Media-104616,1,1263.0892222266607,0.03892624127142614,1.054010972682623
476,476,Media-104617,1,1421.7972276594894,0.03718106188057161,0.9500769778532664
477,477,Media-104618,1,2360.958534734151,0.010736289622930852,1.1615734515548564
478,478,Media-104701,1,890.6837973874484,0.01327774098727797,0.8816851283170004
479,479,Media-104702,1,889.1737905964128,0.022646834616832458,0.9616842586741372
480,480,Media-104703,1,1806.7231254743729,0.019384379028379355,0.900549788055588
481,481,Media-104704,1,1351.55045340151,0.029708742214302624,0.8111560856662102
482,482,Media-104705,1,1205.583130268046,0.025130545386799232,1.0178835971118079
483,483,Media-104706,1,1823.867994247593,0.03062303646523846,1.0069796416856247
484,484,Media-104707,1,3083.2451164462905,0.030298254192027998,0.9803673070685066
485,485,Media-104708,1,2414.7525266648017,0.0275827216917161,1.0042844106504456
486,486,Media-104709,1,1407.986957216474,0.012540985453717528,1.035668506816272
487,487,Media-104710,1,1137.412615347741,0.006177572661814961,1.0736724022944295
488,488,Media-104711,1,2516.9296528582267,0.0237081292300622,0.8397247492076511
489,489,Media-104712,1,1613.284963847721,0.037013720938215366,1.071112048625884
490,490,Media-104716,1,1427.1766268525546,0.016615028340345332,1.085218948459177
491,491,Media-104717,1,1912.8640194942675,0.012298124445086284,1.068750304924268
492,492,Media-104718,1,2828.966264530819,0.015039612166176638,1.10929371342754
493,493,Media-104801,1,1395.4035672911755,0.02367131103849156,0.9632452774845021
494,494,Media-104802,1,1791.1197219670034,0.016430735151997347,1.0069042226995213
495,495,Media-104803,1,2018.7847041904683,0.02904717821634532,0.8931515411659506
496,496,Media-104804,1,2391.976590900012,0.02753313537649857,0.891989320073802
497,497,Media-104805,1,2449.8287260815728,0.046017019137583,0.8680342419399487
498,498,Media-104806,1,2039.7989653657169,0.01530906884733464,1.0455696570063289
499,499,Media-104807,1,2094.2221267926334,0.017046996018303142,1.2861997836653407
500,500,Media-104808,1,1316.0338353373545,0.025421866163975185,1.0820056724319982
501,501,Media-104809,1,1603.7845044541205,0.018354173998611625,0.8415578987836424
502,502,Media-104810,1,1773.7546438700913,0.021003358859091256,0.9616004603085956
503,503,Media-104811,1,1623.4775096872131,0.026156694354461482,0.9323132229585379
504,504,Media-104815,1,3690.3936803419483,0.01471434837175458,1.1979578833573994
505,505,Media-104816,1,3496.4207246434703,0.006155977095330038,1.1483179362704752
506,506,Media-104901,1,1294.264570766588,0.023134526128822098,0.7820730375550163
507,507,Media-104902,1,1210.2075260655936,0.017402543015792398,0.9611710301355528
508,508,Media-104903,1,1112.5918787200894,0.02182653164061971,0.9478812819827244
509,509,Media-104904,1,1969.4578156832981,0.026367653140611725,0.8893937837125643
510,510,Media-104905,1,1126.087564414972,0.05346270657565171,0.8450516736894436
511,511,Media-104906,1,1899.903127871209,0.025785086602234258,0.9514744552981608
512,512,Media-104907,1,2469.1442296169057,0.008067492843354588,1.0614322662860558
513,513,Media-104908,1,1522.8733072344503,0.021908004848835292,0.7797630490093396
514,514,Media-104909,1,1687.873007629929,0.0450650857777537,1.0059491185575296
515,515,Media-104915,1,3340.323772620141,0.010290646092472744,1.1572408104534972
516,516,Media-104916,1,3081.074481684177,0.018946802997406302,1.34384439366401
517,517,Media-104917,1,3276.4316102744374,0.031415039485918214,1.2054803372087926
518,518,Media-104918,1,2431.7086445891423,0.01726091067595047,1.125813589586657
519,519,Media-105001,1,1663.6814404985419,0.02617262068720921,0.8110790717637206
520,520,Media-105002,1,1288.0987097031916,0.03995341676155896,0.9776412614928268
521,521,Media-105003,1,1415.5684496464664,0.04091689010403453,0.9157688556631456
522,522,Media-105004,1,1834.438041784844,0.017991418259979804,0.859359268720302
523,523,Media-105005,1,1969.5836495825504,0.027634959554371,0.9962058645631756
524,524,Media-105006,1,1513.4043063156632,0.029502137161416583,0.8108619211331018
525,525,Media-105007,1,2716.942635720848,0.01676784064190327,0.8178743991815461
526,526,Media-105008,1,2557.511085367315,0.01708967115291419,1.1146425925032004
527,527,Media-105009,1,2357.907062677266,0.03501660748220189,0.9227615979836296
528,528,Media-105010,1,2094.788379339272,0.022426703775317098,0.9991946935239148
529,529,Media-105011,1,1758.9377022330523,0.012221715106873879,1.08690106321457
530,530,Media-105016,1,1747.8014021491626,0.0262795018255876,1.0603076445809956
531,531,Media-105017,1,2311.0339352055285,0.03296059757452966,1.1935735501768283
532,532,Media-105018,1,4971.571525586226,0.0212020292784094,1.0494374702238551
533,533,Media-105019,1,3125.021970998282,0.024471094785541717,1.1704391776706278
534,534,Media-105020,1,1858.1891902688446,0.027370135111535028,1.1247829735852632
535,535,Media-105101,1,1493.837134981824,0.05788841721724713,0.9273899058319278
536,536,Media-105102,1,1078.7740182958494,0.041158440638974635,0.8891605646281974
537,537,Media-105103,1,1962.1279910518115,0.040397051119569684,0.9867388873142546
538,538,Media-105104,1,1592.522370470978,0.02296362971302841,0.8987645892562738
539,539,Media-105105,1,764.0948947389445,0.022729903944889416,0.9601241094762476
540,540,Media-105106,1,1836.4828426477047,0.01748254595363611,0.9867048730278092
541,541,Media-105107,1,2027.530160188551,0.029896662609647164,1.0781552993859351
542,542,Media-105108,1,1920.854472096832,0.042613885753722505,0.9825082849927054
543,543,Media-105109,1,2124.013302440778,0.020637953571100112,1.0319285776191829
544,544,Media-105110,1,1095.321176047617,0.05574627898479085,0.975924155813902
545,545,Media-105111,1,2503.68563496185,0.0464482762241133,0.9173130862996576
546,546,Media-105112,1,2205.7424200055925,0.06717721545043147,1.0657040463562129
547,547,Media-105119,1,2093.907542044501,0.028066760124163825,1.0468989045840114
548,548,Media-105120,1,2149.7148763632003,0.029247824789596814,1.1653868622076695
549,549,Media-105121,1,3545.6846962010145,0.025846739093745456,1.1868023021858112
550,550,Media-105122,1,2299.1740902009346,0.03901188612182591,0.9256995474531036
551,551,Media-105207,1,1668.0283894207705,0.015674482568895382,1.1756550099636516
552,552,Media-105209,1,1107.244543193109,0.016552985217110846,1.0997289788230682
553,553,Media-105210,1,1387.2946638813642,0.02438273528419468,0.9884990841051668
554,554,Media-105211,1,2251.208432676622,0.02531188669493776,0.8664622958119829
555,555,Media-105212,1,1909.178138817329,0.024455638854521504,1.05357764644124
556,556,Media-105213,1,1541.105755390373,0.03870109832205887,0.7794306383306925
557,557,Media-105214,1,701.8017612365562,0.019067939361219824,0.8021168262000979
558,558,Media-105215,1,1401.3573922479015,0.014403174666113119,0.97035414799102
559,559,Media-105301,1,1054.3937003155834,0.02280996933674088,0.895823511022478
560,560,Media-105302,1,1103.97225662126,0.0409000860063635,0.8817055473801529
561,561,Media-105303,1,2530.299504653857,0.013157500723466593,0.9643412582914154
562,562,Media-105304,1,967.190808133264,0.03701139446033309,1.0083020044193558
563,563,Media-105305,1,2173.0570646746287,0.03163027226362893,1.0401175282259048
564,564,Media-105306,1,1968.5455199137134,0.01666557749349574,1.2206810723914627
565,565,Media-105307,1,1501.8275875843885,0.03424330530704153,1.001818024172734
566,566,Media-105308,1,1864.82692845444,0.03045869355235215,1.0503600434176488
567,567,Media-105309,1,2142.0704669835814,0.03581168337545488,1.146783932917521
568,568,Media-105313,1,3014.7285583030393,0.031616675370892036,1.1703372269607006
569,569,Media-105314,1,4639.999201054608,0.020896861158348046,1.0447603872863185
570,570,Media-105315,1,2960.2110214516833,0.025261073858838,1.1732470193509217
571,571,Media-105316,1,1345.7935525106855,0.030195468218020587,0.9684893622013999
572,572,Media-105317,1,1925.2901170455,0.035070123456624434,1.1382709338980814
573,573,Media-105318,1,2202.124695402069,0.04057219677388819,1.0236999403615623
574,574,Media-105320,1,2293.637398633803,0.028354066574808608,1.007631927952217
575,575,Media-105401,1,3073.2098629808647,0.04745689777366882,1.2333203128989714
576,576,Media-105402,1,1911.3225542284185,0.03471130125445107,1.0612548906611878
577,577,Media-105403,1,3979.7801901490034,0.02599963157136821,1.061845883442307
578,578,Media-105404,1,2745.381096952023,0.03549817145049678,1.1386086720650996
579,579,Media-105405,1,2713.733871289897,0.04586883291899064,1.1300134234952126
580,580,Media-105406,1,3407.802201094555,0.04291260402943491,1.1051980080659043
581,581,Media-105407,1,2008.780909199856,0.023190989506256008,1.308671742492657
582,582,Media-105408,1,1931.2043103103906,0.026588443269647943,0.9667199918612022
583,583,Media-105409,1,2718.421184037071,0.03025510250062528,1.1733709648234931
584,584,Media-105410,1,2073.2393240921983,0.029611098517329005,1.029398672122724
585,585,Media-105411,1,1993.5550073902448,0.03714524945240128,1.0113079075974636
586,586,Media-105412,1,2075.913294451324,0.04744067468213664,0.9673835410407204
587,587,Media-105413,1,2799.741341429313,0.03723230576426053,1.0539609812134787
588,588,Media-105414,1,2671.7053489394,0.04602117366231805,1.1354563117918821
589,589,Media-105415,1,2658.083829345264,0.04531029030907372,1.19971751656377
590,590,Media-105416,1,2537.59787081053,0.03275171704103385,0.9893010270053092
591,591,Media-105417,1,4520.64574761315,0.028085694619437454,1.4115451167701587
592,592,Media-105418,1,1388.7658291055805,0.026051543093694937,1.0614697450631974
593,593,Media-105419,1,2226.3477210082688,0.03462341852712659,0.9348353515791392
594,594,Media-105420,1,3087.617844445332,0.035435079881078656,1.1409030363506785
595,595,Media-105501,1,1152.9531019054846,0.03596191622205318,1.007104716382244
596,596,Media-105502,1,1017.964786481844,0.031724011710667466,0.8870513467712936
597,597,Media-105503,1,973.7341708944192,0.022431681166200663,0.9011497843385292
598,598,Media-105504,1,993.99342867415,0.05119846143571246,0.9004589005689065
599,599,Media-105505,1,1956.5912994846801,0.03531596675490537,1.150142666260643
600,600,Media-105506,1,2482.5769983621617,0.0316932243174018,1.0527995201629925
601,601,Media-105507,1,1499.6569528222744,0.04196075582806947,1.078850100167893
602,602,Media-105508,1,1570.8474813246514,0.0444900889753706,1.1526351770689074
603,603,Media-105509,1,1616.8083130268044,0.01791025626680581,1.2399717043882226
604,604,Media-105510,1,1859.1014860384287,0.04046447085451085,1.0811135433900545
605,605,Media-105511,1,959.3576479047656,0.05920583984492124,0.8749616008480949
606,606,Media-105516,1,1924.4721967003554,0.04849609303365356,1.2751727771540622
607,607,Media-105517,1,4509.383613630008,0.06711424188880383,0.9650567809060892
608,608,Media-105518,1,2907.643910038749,0.031358672897659,1.1524905444972544
609,609,Media-105601,1,2457.8506371589497,0.03997711767871295,1.0980421087500676
610,610,Media-105602,1,3636.788439260176,0.029047370439133524,1.2980425369275668
611,611,Media-105603,1,3397.735489154316,0.02967316524551988,1.2839178165572465
612,612,Media-105604,1,3871.9090800143813,0.04880805021443923,1.1809900872715706
613,613,Media-105605,1,3137.1334838013813,0.028338389514338657,1.28333737581647
614,614,Media-105606,1,4178.943794191667,0.02656033604502477,0.9564877478221948
615,615,Media-105607,1,3598.2203491391356,0.04733447366391999,1.1655050764243846
616,616,Media-105608,1,3846.962509487477,0.054085729427311366,1.3540957963075628
617,617,Media-105609,1,3263.753844924699,0.03607694441584725,1.1094514481713784
618,618,Media-105611,1,5800.754004713777,0.036061836616290976,1.232264180145174
619,619,Media-105612,1,2177.241041824791,0.025611706130672682,1.035746027313073
620,620,Media-105613,1,2898.9299125154803,0.03961018543170312,1.0243498851039756
621,621,Media-105614,1,2181.4879359245792,0.035093991552093085,1.0830296581268162
622,622,Media-105615,1,2119.357448168417,0.020468791903256067,1.1482014284002526
623,623,Media-105701,1,1058.9866376383172,0.029048451567261664,0.8510774048012018
624,624,Media-105702,1,1288.004334278752,0.06248845455123165,0.8796685877803938
625,625,Media-105703,1,721.3113689929293,0.02884718647039813,0.8799719954380905
626,626,Media-105704,1,929.6293892062475,0.0233442694769356,0.8628726179668068
627,627,Media-105705,1,1994.3414692605759,0.03900184428425845,1.4288748548529089
628,628,Media-105706,1,2663.148643790197,0.01605759098769239,1.1609776477013185
629,629,Media-105707,1,2302.319937682259,0.05285783955854981,1.1494397912904222
630,630,Media-105708,1,1872.345503934806,0.050514583978162095,1.032313703549746
631,631,Media-105709,1,1583.839831422522,0.060263155952061075,0.9408640163713544
632,632,Media-105710,1,1212.4725362521472,0.051921546524287696,1.01736828319503
633,633,Media-105715,1,1999.0287820077497,0.02698840756845681,1.2748815334901304
634,634,Media-105716,1,2424.0956936843368,0.040010030881347664,1.1918877123414202
635,635,Media-105717,1,2434.319697998641,0.0259238980038417,1.100237148887501
636,636,Media-105801,1,1803.1054008708504,0.020476615362260468,0.8930081721732841
637,637,Media-105802,1,1321.9480286022451,0.039417829474484516,0.8175368944363632
638,638,Media-105803,1,1642.4784284744135,0.01881279000744273,0.8118584115148876
639,639,Media-105804,1,1540.7731794031877,0.014974291693415484,0.8928716765517365
640,640,Media-105805,1,804.1415331762073,0.016713532467669396,0.8572839605962465
641,641,Media-105806,1,1752.0797547237646,0.035063464531851274,1.1136301649453046
642,642,Media-105807,1,1673.811069388407,0.026131530941908284,1.0012095273949324
643,643,Media-105808,1,2506.3281468461632,0.028462878436955517,0.9787991260845508
644,644,Media-105809,1,1059.1124715375704,0.02692388435103788,0.7753485585302959
645,645,Media-105810,1,1652.9226421124115,0.023930327622442786,0.9747256859198464
646,646,Media-105811,1,1450.1413134662243,0.05302426770507489,0.9841681007512848
647,647,Media-105812,1,1440.8296049215037,0.02678967812477267,0.954840725159602
648,648,Media-105816,1,2773.7251827587584,0.02605791419114109,1.0149380731081803
649,649,Media-105817,1,3712.6977389845397,0.01722481518762578,1.1433965784289095
650,650,Media-105818,1,3224.9340870051533,0.0227975430241342,1.0457876156940522
651,651,Media-105819,1,2856.9013901649823,0.042222437194733294,1.2167932708727818
652,652,Media-105820,1,3204.5804538009825,0.0165620277547892,1.122632791507114
653,653,Media-105901,1,1271.6144689010505,0.027484479523898115,0.8371231047849136
654,654,Media-105902,1,1829.8136459872967,0.016960595191924555,0.8646066853642517
655,655,Media-105903,1,866.8068150041944,0.02465259916514206,1.10766554641689
656,656,Media-105904,1,2054.395697679064,0.017992630684965,0.9474996300429952
657,657,Media-105905,1,1425.0059920904403,0.005631578207193333,1.0770745937155242
658,658,Media-105906,1,2210.3353573283266,0.0191266326962164,1.0501941405089512
659,659,Media-105907,1,2276.1779451124507,0.017111143993918786,1.0034915687672321
660,660,Media-105911,1,1996.008768425678,0.021379372376033608,1.1907448668141871
661,661,Media-105912,1,1892.1958015419648,0.012429715919014268,1.0985818867289514
662,662,Media-105913,1,1937.810590021172,0.01429422297012817,1.174743318359406
663,663,Media-105914,1,1726.975891822794,0.013960251488593329,1.2214238594793785
664,664,Media-106001,1,4602.123197379458,0.042918045693364784,1.5554881442277269
665,665,Media-106002,1,3866.4667638716887,0.032601836447290936,1.138381095082087
666,666,Media-106003,1,3297.005452802301,0.03747814144162897,1.2174427360671476
667,667,Media-106004,1,3488.8706906882912,0.037146111373880894,1.2001376595604611
668,668,Media-106005,1,3756.991271521591,0.016149539755725417,1.2132240393899567
669,669,Media-106006,1,5014.009008109295,0.01878192483569071,1.2632190170335842
